applicant_id,age,gender,region,education,employment,employment_years,monthly_income,loan_amount,loan_duration,interest_rate,loan_purpose,credit_score,dependents,previous_loans,repayment_history,collateral,debt_to_income_ratio,loan_status
102222,57,Male,Latin America,Primary,Farmer,6,23899,124499,24,13.16,Business,526,5,2,Good,No,0.434,0
102223,50,Male,Latin America,Postgraduate,Small Business,3,6287,74224,6,25.04,Housing,307,4,2,Good,Yes,0.984,1
102224,52,Male,South Asia,Postgraduate,Small Business,25,38117,127159,12,19.52,Education,794,3,4,Poor,No,0.278,0
102225,30,Male,Southeast Asia,Postgraduate,Small Business,23,36599,141022,36,26.12,Agriculture,538,1,1,Good,No,0.321,0
102226,63,Female,South Asia,Secondary,Farmer,24,8979,113223,36,12.76,Business,654,4,4,Average,Yes,1.051,0
102227,50,Male,Latin America,Primary,Salaried,20,38995,76489,12,21.02,Housing,829,0,5,Good,Yes,0.163,0
102228,51,Male,Latin America,Graduate,Farmer,2,10360,110138,24,22.4,Housing,633,3,0,Good,Yes,0.886,1
102229,63,Male,Latin America,Graduate,Farmer,5,41305,11447,24,26.79,Medical,374,1,0,Good,Yes,0.023,1
102230,61,Male,Latin America,Primary,Small Business,11,29103,70598,18,20.8,Education,464,4,2,Good,Yes,0.202,0
102231,62,Female,Sub-Saharan Africa,Postgraduate,Farmer,13,31650,124403,18,25.35,Agriculture,382,1,1,Average,No,0.328,0
102232,43,Female,Southeast Asia,Graduate,Salaried,9,8551,107690,6,27.62,Housing,347,3,1,Average,No,1.049,1
102233,31,Male,Latin America,Secondary,Small Business,6,41412,117376,18,17.07,Housing,830,1,5,Average,Yes,0.236,1
102234,33,Female,Latin America,Graduate,Salaried,20,18318,96995,24,27.89,Agriculture,542,2,3,Average,No,0.441,0
102235,59,Female,Southeast Asia,Graduate,Self-employed,12,24288,109960,24,14.81,Business,397,5,1,Poor,No,0.377,1
102236,63,Male,Latin America,Graduate,Farmer,29,43581,58648,36,22.96,Agriculture,347,2,0,Poor,No,0.112,1
102237,44,Female,Sub-Saharan Africa,Graduate,Small Business,29,35272,67076,18,22.42,Agriculture,332,0,3,Average,No,0.158,1
102238,64,Male,Southeast Asia,Secondary,Self-employed,26,29814,149438,12,14.09,Agriculture,719,0,5,Good,Yes,0.418,1
102239,43,Male,Latin America,Primary,Farmer,15,36796,133868,12,13.43,Housing,804,1,2,Good,No,0.303,0
102240,53,Male,South Asia,Secondary,Farmer,12,31601,147510,24,21.63,Education,658,0,4,Average,No,0.389,1
102241,46,Male,Southeast Asia,Primary,Self-employed,15,16850,68724,24,18.68,Business,446,0,2,Good,No,0.34,1
102242,39,Female,Southeast Asia,Postgraduate,Farmer,24,28838,22835,36,13.34,Medical,849,5,3,Good,No,0.066,1
102243,59,Female,Sub-Saharan Africa,Postgraduate,Self-employed,25,29051,12534,12,24.03,Housing,651,4,4,Good,No,0.036,1
102244,41,Male,Latin America,Graduate,Small Business,21,36388,28282,36,13.71,Medical,783,5,0,Good,Yes,0.065,0
102245,30,Female,Southeast Asia,Graduate,Farmer,20,48106,6650,36,24.99,Medical,782,0,5,Good,No,0.012,0
102246,49,Female,South Asia,Primary,Small Business,10,16314,42578,18,13.62,Business,695,2,0,Average,Yes,0.217,1
102247,61,Male,South Asia,Primary,Salaried,26,12543,21939,6,23.43,Medical,356,5,3,Good,Yes,0.146,1
102248,55,Female,Latin America,Primary,Small Business,5,46426,37257,18,25.92,Housing,648,5,5,Poor,No,0.067,0
102249,36,Female,South Asia,Graduate,Salaried,10,27424,63051,24,25.67,Medical,708,3,5,Average,Yes,0.192,1
102250,55,Female,Southeast Asia,Postgraduate,Small Business,15,28282,69464,18,24.0,Medical,765,2,2,Poor,No,0.205,0
102251,54,Female,South Asia,Postgraduate,Small Business,14,40575,132437,12,15.01,Medical,607,2,3,Good,No,0.272,0
102252,54,Female,South Asia,Secondary,Small Business,28,8118,35357,6,19.58,Housing,355,4,0,Average,No,0.363,0
102253,57,Male,Sub-Saharan Africa,Secondary,Small Business,24,35026,128582,24,17.67,Agriculture,611,0,1,Average,No,0.306,0
102254,64,Female,Southeast Asia,Secondary,Salaried,1,11435,135126,6,19.32,Housing,424,0,4,Poor,Yes,0.985,1
102255,41,Female,South Asia,Secondary,Small Business,20,22263,107752,36,23.94,Medical,519,0,2,Average,No,0.403,1
102256,34,Female,South Asia,Graduate,Self-employed,17,49042,88714,12,25.71,Medical,756,5,2,Good,No,0.151,0
102257,26,Female,Sub-Saharan Africa,Secondary,Small Business,19,47619,11019,36,22.52,Agriculture,403,2,1,Average,Yes,0.019,0
102258,41,Female,Latin America,Primary,Small Business,20,7852,118833,18,12.22,Housing,793,5,2,Average,No,1.261,0
102259,38,Female,Latin America,Postgraduate,Farmer,14,27130,46531,12,14.03,Housing,323,0,2,Average,No,0.143,0
102260,27,Male,South Asia,Postgraduate,Small Business,13,15550,51961,24,17.46,Housing,738,2,3,Average,Yes,0.278,0
102261,59,Female,Sub-Saharan Africa,Postgraduate,Farmer,9,19842,74770,24,26.53,Medical,531,2,3,Poor,No,0.314,1
102262,58,Male,Latin America,Primary,Self-employed,7,28307,138070,18,21.68,Business,685,5,5,Good,Yes,0.406,0
102263,45,Male,Southeast Asia,Postgraduate,Farmer,1,17141,24235,18,24.84,Medical,708,4,2,Good,No,0.118,0
102264,39,Female,Latin America,Primary,Small Business,13,41314,97270,24,19.35,Education,338,2,1,Good,No,0.196,1
102265,51,Female,Sub-Saharan Africa,Primary,Small Business,22,39709,89123,24,26.91,Agriculture,804,5,5,Good,Yes,0.187,0
102266,44,Male,Latin America,Secondary,Self-employed,27,27004,93328,36,16.44,Education,799,0,1,Good,No,0.288,0
102267,52,Female,Southeast Asia,Primary,Small Business,24,33050,134872,6,25.8,Education,604,4,3,Good,Yes,0.34,0
102268,51,Male,Sub-Saharan Africa,Secondary,Salaried,3,39332,55256,36,14.77,Business,495,3,1,Good,No,0.117,1
102269,49,Female,South Asia,Secondary,Salaried,14,44653,123977,18,23.61,Agriculture,729,3,3,Good,No,0.231,0
102270,54,Female,Southeast Asia,Graduate,Farmer,16,7813,39546,18,22.95,Agriculture,515,2,1,Good,No,0.422,0
102271,24,Male,Latin America,Graduate,Farmer,11,30139,55032,24,13.79,Education,628,0,2,Good,No,0.152,0
102272,64,Male,Sub-Saharan Africa,Primary,Salaried,14,16659,57591,24,25.46,Housing,807,5,4,Good,No,0.288,1
102273,63,Female,South Asia,Primary,Small Business,7,40693,103019,12,25.24,Education,384,4,0,Good,No,0.211,0
102274,61,Female,Sub-Saharan Africa,Primary,Salaried,28,31033,110682,12,25.87,Business,689,0,2,Good,No,0.297,0
102275,48,Male,Southeast Asia,Postgraduate,Farmer,0,19690,81619,6,16.17,Business,305,3,5,Poor,No,0.345,1
102276,41,Female,South Asia,Primary,Self-employed,20,38814,107354,36,14.29,Agriculture,489,2,5,Good,No,0.23,0
102277,22,Male,South Asia,Secondary,Self-employed,19,32461,44893,36,19.36,Agriculture,847,4,3,Good,No,0.115,0
102278,42,Male,Southeast Asia,Secondary,Small Business,23,46412,116759,24,25.74,Business,310,0,5,Average,No,0.21,1
102279,36,Male,Latin America,Primary,Small Business,6,11173,43012,18,24.79,Housing,754,5,3,Good,No,0.321,0
102280,58,Male,South Asia,Primary,Self-employed,17,23358,47251,12,23.04,Business,470,3,2,Good,No,0.169,0
102281,64,Female,Southeast Asia,Postgraduate,Self-employed,29,46129,144362,6,27.76,Business,494,2,4,Average,Yes,0.261,1
102282,26,Male,Latin America,Postgraduate,Small Business,21,48786,33458,18,22.39,Housing,614,0,4,Average,No,0.057,0
102283,37,Male,Southeast Asia,Secondary,Small Business,24,20220,139573,24,26.39,Business,846,0,5,Average,No,0.575,0
102284,37,Female,Southeast Asia,Graduate,Farmer,3,22851,148102,6,19.29,Medical,407,2,3,Average,Yes,0.54,1
102285,47,Female,Sub-Saharan Africa,Secondary,Small Business,25,31390,41223,12,24.67,Education,492,3,4,Average,No,0.109,1
102286,26,Female,Southeast Asia,Postgraduate,Farmer,12,38693,97337,12,22.96,Housing,533,1,2,Average,Yes,0.21,0
102287,24,Female,South Asia,Graduate,Salaried,4,15153,84110,36,12.76,Business,782,1,3,Good,No,0.463,1
102288,24,Male,Southeast Asia,Primary,Small Business,11,28491,25447,12,17.97,Business,806,0,2,Good,Yes,0.074,1
102289,43,Male,Sub-Saharan Africa,Postgraduate,Self-employed,26,35862,26546,12,25.17,Business,607,4,2,Good,No,0.062,1
102290,42,Male,Latin America,Postgraduate,Salaried,21,34042,14665,6,18.04,Medical,586,2,1,Good,No,0.036,0
102291,44,Female,Latin America,Secondary,Salaried,23,39379,130969,12,16.69,Education,707,5,2,Good,No,0.277,0
102292,25,Male,Sub-Saharan Africa,Postgraduate,Small Business,8,33733,116501,36,12.42,Business,321,0,3,Good,No,0.288,0
102293,56,Female,Sub-Saharan Africa,Graduate,Salaried,22,18602,89227,18,14.48,Business,429,4,5,Good,No,0.4,1
102294,23,Male,Sub-Saharan Africa,Postgraduate,Self-employed,25,35217,95641,12,14.52,Education,663,2,1,Good,No,0.226,0
102295,57,Female,Latin America,Postgraduate,Self-employed,3,27607,96681,24,26.89,Medical,537,3,3,Good,No,0.292,1
102296,32,Female,Southeast Asia,Secondary,Small Business,26,32294,148694,6,14.13,Housing,764,0,2,Poor,No,0.384,0
102297,43,Female,Southeast Asia,Postgraduate,Small Business,23,37391,131298,12,19.83,Business,363,3,0,Poor,No,0.293,1
102298,36,Female,South Asia,Graduate,Small Business,1,36739,5476,6,24.42,Business,613,3,2,Good,Yes,0.012,0
102299,56,Female,Southeast Asia,Primary,Small Business,7,23717,73889,36,19.88,Agriculture,770,2,1,Good,No,0.26,0
102300,28,Male,South Asia,Primary,Self-employed,3,12119,147529,12,18.6,Medical,624,4,2,Poor,Yes,1.014,1
102301,22,Female,South Asia,Primary,Small Business,18,39802,26762,36,26.48,Business,449,3,5,Average,No,0.056,1
102302,49,Male,Latin America,Secondary,Farmer,7,36038,112860,12,26.37,Housing,418,2,0,Poor,No,0.261,1
102303,44,Male,Latin America,Graduate,Self-employed,18,21316,123820,18,25.51,Agriculture,848,5,2,Poor,Yes,0.484,0
102304,54,Male,Sub-Saharan Africa,Graduate,Farmer,25,49713,96063,36,19.82,Medical,661,1,1,Average,No,0.161,0
102305,63,Female,Latin America,Graduate,Small Business,24,33058,113508,24,21.1,Agriculture,668,4,2,Poor,No,0.286,0
102306,56,Female,South Asia,Primary,Self-employed,14,34064,130292,6,14.9,Business,632,4,4,Average,Yes,0.319,0
102307,27,Male,South Asia,Postgraduate,Small Business,5,31820,8649,18,25.69,Agriculture,362,3,4,Good,No,0.023,0
102308,34,Female,Southeast Asia,Postgraduate,Farmer,15,9499,84793,12,14.95,Housing,721,5,0,Good,No,0.744,0
102309,43,Female,South Asia,Primary,Farmer,11,29551,13754,18,14.82,Education,753,2,3,Good,No,0.039,0
102310,63,Male,South Asia,Postgraduate,Self-employed,14,17922,116040,24,27.51,Medical,639,0,1,Poor,Yes,0.54,1
102311,26,Male,Southeast Asia,Primary,Self-employed,28,49719,73738,6,17.67,Medical,742,4,2,Poor,No,0.124,0
102312,21,Male,Southeast Asia,Secondary,Salaried,14,13827,105000,12,27.37,Housing,349,1,1,Average,No,0.633,1
102313,57,Male,South Asia,Graduate,Salaried,23,43739,84718,6,27.01,Agriculture,730,1,4,Good,Yes,0.161,0
102314,64,Male,South Asia,Graduate,Small Business,5,12042,35673,12,26.46,Education,514,1,1,Good,No,0.247,0
102315,38,Male,South Asia,Graduate,Small Business,14,21892,129849,36,26.56,Business,502,3,4,Poor,No,0.494,1
102316,56,Male,Southeast Asia,Secondary,Salaried,2,49907,70449,6,21.65,Agriculture,552,2,2,Good,Yes,0.118,0
102317,63,Male,Sub-Saharan Africa,Secondary,Farmer,11,7550,42463,36,12.72,Medical,348,4,5,Poor,No,0.469,1
102318,47,Male,Sub-Saharan Africa,Secondary,Salaried,26,39608,120767,18,25.97,Medical,505,1,2,Good,Yes,0.254,1
102319,48,Male,Latin America,Secondary,Salaried,13,40724,40935,12,27.63,Medical,575,3,1,Good,Yes,0.084,0
102320,35,Male,Latin America,Secondary,Small Business,17,7720,28342,12,24.75,Medical,783,5,4,Average,No,0.306,0
102321,27,Male,Latin America,Primary,Self-employed,29,8377,127642,24,22.41,Education,506,5,4,Average,No,1.27,0
102322,21,Female,South Asia,Secondary,Small Business,3,13561,28786,6,15.29,Medical,446,0,3,Good,Yes,0.177,0
102323,54,Male,Southeast Asia,Primary,Self-employed,23,43080,104620,6,27.01,Education,415,3,4,Average,No,0.202,0
102324,24,Male,Southeast Asia,Postgraduate,Farmer,6,25401,57621,36,12.95,Medical,372,4,4,Good,Yes,0.189,0
102325,52,Male,Latin America,Postgraduate,Salaried,5,46492,76048,12,18.52,Housing,748,3,1,Good,No,0.136,0
102326,63,Female,Southeast Asia,Graduate,Farmer,4,28310,115556,6,17.81,Business,762,1,2,Good,Yes,0.34,1
102327,40,Male,Southeast Asia,Graduate,Salaried,25,8253,143154,18,25.66,Housing,549,1,3,Good,No,1.445,0
102328,29,Male,Latin America,Graduate,Farmer,6,43320,83886,18,13.75,Medical,321,0,0,Good,No,0.161,0
102329,26,Male,Southeast Asia,Primary,Self-employed,1,21033,135865,24,14.61,Education,723,2,4,Average,Yes,0.538,0
102330,61,Female,Southeast Asia,Secondary,Salaried,20,19183,54628,36,16.34,Agriculture,691,0,0,Poor,No,0.237,0
102331,41,Male,Sub-Saharan Africa,Secondary,Salaried,10,16668,47579,24,18.43,Education,319,5,2,Good,No,0.238,0
102332,60,Male,South Asia,Secondary,Farmer,7,15862,149685,36,21.19,Business,577,0,2,Good,No,0.786,1
102333,36,Male,South Asia,Primary,Self-employed,23,38290,61446,18,25.96,Education,564,5,2,Poor,Yes,0.134,0
102334,21,Male,Sub-Saharan Africa,Primary,Farmer,27,39417,137645,36,18.88,Agriculture,604,5,5,Average,Yes,0.291,0
102335,64,Male,Sub-Saharan Africa,Primary,Self-employed,28,43658,31480,24,16.31,Agriculture,527,2,1,Average,Yes,0.06,0
102336,56,Female,Latin America,Secondary,Farmer,21,27506,95026,12,13.15,Business,389,0,4,Good,Yes,0.288,0
102337,60,Female,Latin America,Secondary,Small Business,15,12127,129678,6,16.84,Business,756,3,0,Good,No,0.891,0
102338,38,Male,Southeast Asia,Primary,Self-employed,9,43945,14451,6,18.93,Agriculture,443,2,1,Poor,No,0.027,1
102339,64,Female,South Asia,Secondary,Small Business,0,8761,33272,6,23.54,Business,345,2,4,Average,Yes,0.316,0
102340,60,Female,Latin America,Primary,Farmer,17,36418,117461,24,17.59,Business,422,3,2,Poor,Yes,0.269,1
102341,29,Male,South Asia,Graduate,Self-employed,18,34626,148267,12,24.38,Medical,640,2,4,Good,No,0.357,1
102342,41,Male,Sub-Saharan Africa,Secondary,Farmer,15,19929,66455,24,17.32,Agriculture,789,0,3,Poor,Yes,0.278,0
102343,29,Male,Sub-Saharan Africa,Secondary,Salaried,12,29219,128354,6,12.06,Medical,697,1,0,Average,Yes,0.366,0
102344,32,Male,Southeast Asia,Graduate,Small Business,19,21977,16177,36,14.2,Agriculture,541,3,0,Average,Yes,0.061,0
102345,57,Male,Latin America,Graduate,Self-employed,29,11161,121092,12,15.41,Medical,761,0,3,Good,Yes,0.904,0
102346,44,Male,Latin America,Primary,Small Business,29,31137,122769,18,17.89,Business,759,5,4,Good,No,0.329,0
102347,25,Male,South Asia,Graduate,Farmer,6,8472,131214,12,12.8,Education,690,3,0,Average,No,1.291,0
102348,33,Female,South Asia,Postgraduate,Farmer,21,34059,120129,36,25.32,Business,778,3,1,Average,Yes,0.294,0
102349,55,Male,Latin America,Postgraduate,Self-employed,22,47444,15811,18,15.73,Agriculture,682,4,4,Good,No,0.028,1
102350,56,Male,South Asia,Graduate,Small Business,2,44841,50501,36,24.28,Housing,747,2,1,Good,No,0.094,0
102351,46,Female,Latin America,Secondary,Salaried,14,12620,13835,6,21.89,Education,593,0,2,Average,No,0.091,0
102352,51,Male,Sub-Saharan Africa,Secondary,Self-employed,2,32740,69567,36,25.96,Business,406,2,2,Average,No,0.177,0
102353,64,Male,Southeast Asia,Secondary,Salaried,9,19518,125924,24,18.34,Housing,675,0,5,Poor,Yes,0.538,1
102354,41,Female,Sub-Saharan Africa,Graduate,Small Business,23,32668,46952,36,22.71,Business,730,5,4,Good,Yes,0.12,1
102355,43,Male,South Asia,Primary,Self-employed,5,42857,109345,18,17.93,Education,323,3,1,Average,No,0.213,0
102356,31,Male,Latin America,Postgraduate,Farmer,2,22501,92924,18,24.18,Medical,598,0,2,Poor,Yes,0.344,0
102357,60,Female,Southeast Asia,Primary,Farmer,16,15779,102137,36,18.6,Medical,303,2,4,Good,Yes,0.539,1
102358,27,Male,Latin America,Graduate,Small Business,12,12682,12423,6,26.77,Housing,561,2,1,Good,No,0.082,0
102359,56,Female,Latin America,Secondary,Salaried,25,23410,124021,36,27.12,Agriculture,705,3,2,Good,Yes,0.441,0
102360,39,Male,Latin America,Secondary,Small Business,15,32298,144165,18,27.34,Agriculture,542,2,2,Poor,No,0.372,0
102361,41,Female,Sub-Saharan Africa,Postgraduate,Small Business,21,13048,121168,24,23.28,Education,805,0,1,Good,Yes,0.774,1
102362,50,Male,Southeast Asia,Graduate,Self-employed,27,19644,44311,18,15.81,Business,308,4,2,Good,Yes,0.188,0
102363,27,Female,South Asia,Secondary,Self-employed,25,29713,51525,6,25.3,Medical,771,1,2,Good,Yes,0.145,0
102364,30,Female,Latin America,Primary,Small Business,7,38998,105007,24,15.2,Housing,766,3,5,Average,Yes,0.224,1
102365,41,Male,Sub-Saharan Africa,Secondary,Salaried,1,19297,76653,18,23.92,Education,569,4,4,Poor,Yes,0.331,0
102366,43,Female,Latin America,Secondary,Small Business,21,10769,60052,12,27.54,Medical,480,3,2,Good,No,0.465,1
102367,47,Female,South Asia,Postgraduate,Small Business,25,30829,119484,36,18.21,Business,407,4,2,Average,Yes,0.323,1
102368,35,Male,South Asia,Primary,Small Business,27,7338,117140,24,12.26,Business,482,1,1,Good,Yes,1.33,1
102369,59,Male,Latin America,Graduate,Farmer,6,15287,90972,36,25.14,Agriculture,682,3,0,Good,No,0.496,0
102370,49,Female,Southeast Asia,Primary,Small Business,3,29745,147384,18,25.43,Housing,570,5,1,Average,No,0.413,0
102371,49,Female,South Asia,Secondary,Farmer,24,42921,128942,24,15.46,Agriculture,738,2,5,Good,No,0.25,1
102372,36,Male,Southeast Asia,Secondary,Salaried,19,43849,101514,12,20.45,Business,404,4,4,Good,No,0.193,1
102373,50,Female,Latin America,Primary,Salaried,29,21857,39418,18,18.6,Housing,333,4,1,Poor,Yes,0.15,1
102374,27,Male,Latin America,Postgraduate,Salaried,6,19996,141826,18,12.16,Housing,691,0,4,Good,Yes,0.591,0
102375,48,Male,Sub-Saharan Africa,Graduate,Small Business,12,9484,111001,36,23.96,Education,622,2,5,Poor,No,0.975,1
102376,41,Female,South Asia,Secondary,Farmer,22,34152,5548,36,17.16,Medical,302,5,1,Good,Yes,0.014,0
102377,50,Female,South Asia,Postgraduate,Small Business,26,14275,115883,18,27.11,Medical,443,5,3,Good,No,0.676,1
102378,22,Male,Latin America,Primary,Salaried,19,37565,38967,6,25.18,Business,464,3,0,Good,No,0.086,1
102379,34,Female,South Asia,Primary,Self-employed,15,39654,35799,12,24.89,Housing,362,2,1,Good,No,0.075,0
102380,56,Male,Sub-Saharan Africa,Secondary,Self-employed,25,33177,103488,12,24.0,Medical,748,5,3,Poor,Yes,0.26,0
102381,24,Male,Latin America,Secondary,Small Business,20,42487,27074,12,20.43,Medical,384,4,5,Good,Yes,0.053,0
102382,55,Male,Sub-Saharan Africa,Primary,Self-employed,12,12051,60332,12,15.19,Housing,340,4,1,Poor,No,0.417,1
102383,57,Female,Southeast Asia,Graduate,Salaried,25,14745,140693,12,20.51,Business,398,4,4,Poor,Yes,0.795,1
102384,63,Male,Southeast Asia,Graduate,Farmer,8,36159,44170,18,14.03,Business,353,1,3,Good,No,0.102,0
102385,22,Female,Latin America,Graduate,Self-employed,5,21666,60473,6,27.31,Education,786,2,5,Good,No,0.233,1
102386,40,Male,South Asia,Postgraduate,Farmer,27,22023,89250,18,14.23,Agriculture,809,2,2,Poor,Yes,0.338,0
102387,26,Male,Sub-Saharan Africa,Graduate,Self-employed,21,13034,39924,18,12.44,Medical,434,0,3,Good,No,0.255,0
102388,52,Male,Latin America,Primary,Small Business,19,6479,118676,18,12.23,Business,834,2,2,Average,Yes,1.526,0
102389,59,Female,Southeast Asia,Postgraduate,Farmer,23,33392,102551,6,25.14,Agriculture,729,3,1,Good,No,0.256,1
102390,38,Female,Southeast Asia,Secondary,Salaried,24,14208,79095,6,18.59,Agriculture,417,1,4,Good,Yes,0.464,0
102391,51,Female,Southeast Asia,Primary,Salaried,0,10575,132447,6,14.7,Housing,329,0,0,Poor,No,1.044,1
102392,25,Male,Southeast Asia,Postgraduate,Salaried,9,8507,143826,6,24.34,Business,335,0,0,Good,Yes,1.409,1
102393,33,Female,South Asia,Postgraduate,Self-employed,27,39009,12318,24,20.39,Business,665,2,4,Average,Yes,0.026,1
102394,21,Male,Southeast Asia,Graduate,Salaried,18,27840,56886,18,21.26,Medical,493,0,5,Average,Yes,0.17,0
102395,26,Male,South Asia,Primary,Salaried,6,38148,102589,6,20.91,Education,701,3,1,Average,No,0.224,1
102396,59,Female,Sub-Saharan Africa,Graduate,Self-employed,7,25671,78399,12,26.34,Housing,452,4,1,Poor,No,0.254,1
102397,54,Male,Southeast Asia,Postgraduate,Farmer,11,46823,7765,36,17.57,Medical,833,1,1,Average,No,0.014,0
102398,36,Male,Latin America,Primary,Small Business,28,28106,85272,24,27.18,Medical,599,4,5,Average,No,0.253,0
102399,46,Male,South Asia,Primary,Salaried,27,29020,78197,36,14.13,Business,813,1,0,Good,No,0.225,1
102400,33,Female,South Asia,Graduate,Salaried,10,45117,145646,36,21.5,Education,689,5,5,Good,Yes,0.269,0
102401,24,Male,Southeast Asia,Graduate,Salaried,15,32679,63559,18,23.54,Agriculture,535,5,0,Good,No,0.162,1
102402,56,Female,Southeast Asia,Primary,Small Business,4,47876,144109,24,22.22,Medical,833,2,5,Average,No,0.251,1
102403,30,Male,Southeast Asia,Graduate,Small Business,29,29952,13907,24,26.88,Agriculture,667,1,5,Good,No,0.039,1
102404,30,Female,South Asia,Secondary,Small Business,14,39030,131728,12,15.38,Housing,617,3,0,Good,Yes,0.281,0
